Group,Age,Gender,Frequency_of_Trips,Income
A,59,0,4,2554.9019620215668
A,69,1,6,3211.2598720287597
A,52,1,3,3720.724451704461
A,23,0,3,3027.042706385757
A,56,1,1,2393.205054831944
A,69,0,3,2560.039698747465
A,40,0,6,2575.6470379678412
A,42,1,3,2797.0056992175946
A,67,1,2,3560.447712497435
A,60,0,6,3599.4547250783908
A,36,0,4,2913.8720526125567
A,22,0,3,3091.5350550567987
A,68,1,6,2601.221053563267
A,28,0,2,2145.0457778231466
A,29,0,3,3894.1691767313728
A,27,0,10,1838.7564747032304
A,25,1,7,2082.0798411677238
A,41,0,4,3898.202927579823
A,45,1,1,3008.3077023352234
A,58,1,3,2437.0425464559785
A,53,0,7,3341.3518155446554
A,54,1,7,3386.526653022989
A,38,0,3,2333.657177426128
A,25,1,7,2733.577311765213
A,26,1,2,3438.1229318528603
A,64,0,5,2591.5471268147544
A,32,0,2,3141.0818693069164
A,65,0,4,3712.4060931831364
A,63,1,5,1803.757584229441
A,57,1,3,2829.3758403356187
A,35,0,4,3130.8179992837445
A,59,0,5,2103.975307028296
A,37,1,2,2735.1943048737658
A,23,1,5,3522.2493220709066
A,29,1,6,2647.842425628055
A,19,0,2,2257.8367820571207
A,24,1,5,3565.4159115811303
A,33,0,5,3222.250846765216
A,20,1,7,2965.5718542476898
A,62,1,8,2950.804086445989
A,20,0,7,3514.141235552471
A,44,0,4,3147.2641625046144
A,67,0,7,3322.806073134271
A,60,1,6,2653.7168025964575
A,57,1,7,2041.3224955966275
A,55,1,5,3310.956850104227
A,50,0,5,3550.463960833091
A,45,1,5,2887.719016163758
A,18,0,7,3443.8782918967568
A,25,0,5,2832.3936034115413
A,54,0,2,2954.6504193407636
A,49,1,4,3876.2143941936365
A,65,1,7,2854.2399731467845
A,60,0,7,2824.715303723303
A,54,1,6,2065.010238396343
A,21,0,3,3345.0365799904957
A,47,0,1,2645.0793172728463
A,23,1,4,3073.612505506346
A,63,0,9,2842.480456283641
A,36,0,5,2777.1036422540287
A,49,1,4,2941.135255069178
A,26,0,4,2979.573830220296
A,29,0,7,3588.0395298176127
A,28,0,4,3760.1059283462896
A,63,0,6,3325.357551220794
A,33,0,2,3635.7779567354282
A,18,0,7,3427.0737353733575
A,62,0,3,3247.30705096791
A,38,1,3,3727.5714676467223
A,47,1,6,2345.7626845373384
A,30,0,4,2657.768899375382
A,51,0,7,2589.5492365719533
A,21,1,6,2849.306041680271
A,45,1,8,3342.9501790421473
A,55,1,3,2442.448273906626
A,48,1,5,3251.3995984055528
A,44,1,6,2706.469540797881
A,22,0,3,2826.4679734065285
A,42,1,4,3100.207831716928
A,20,1,8,3840.6240695307497
A,50,1,4,2643.8264738729363
A,21,0,4,2959.9533032532822
A,42,0,4,2460.8873872014724
A,37,0,4,2639.026141827639
A,51,0,8,2456.3292825377625
A,43,0,7,3122.392543983286
A,22,0,7,3212.6543847443895
A,52,1,5,3343.5246733619133
A,45,0,7,2623.1751445468294
A,46,0,4,3253.971539272513
A,26,1,7,3056.550039124009
A,69,0,2,2971.1237513743363
A,55,1,2,2379.2885862461453
A,67,1,5,3076.6267496590576
A,23,0,5,3092.4783099555825
A,36,1,8,3050.864222271117
A,61,1,6,3200.0253786386047
A,28,1,5,3347.297829534715
A,19,1,8,2450.98834552114
A,64,0,5,2891.651956785824
A,61,1,7,3257.883800782122
A,61,0,4,2865.8025895624987
A,26,1,7,3479.7117785309224
A,38,1,6,3045.0892483462826
A,41,1,5,2022.5386794382246
A,51,0,3,3419.714459598847
A,39,0,5,2941.448386572335
A,20,0,5,2115.1445834373567
A,29,1,4,2873.855069856601
A,45,1,1,2365.8178106926935
A,47,1,6,3376.5656427970766
A,43,1,6,2982.0795099269176
A,65,0,7,2538.1273175991173
A,38,1,8,3405.42402848143
A,45,0,7,3229.2628329981244
A,43,1,1,2882.117631487321
A,50,0,5,2377.2012802318195
A,38,0,4,2578.763103231703
A,52,1,8,2571.2710451469807
A,69,1,3,3373.248601632194
A,51,0,1,2159.5513571778865
A,58,1,2,2976.3825917184586
A,68,1,3,2874.857804613957
A,64,0,7,3517.769508887708
A,35,0,4,3116.36827883766
A,28,0,7,3267.605142571834
A,40,0,11,2737.319998134991
A,65,1,3,2384.500906247369
A,39,0,7,2837.262012061754
A,34,0,5,3388.5811929632164
A,22,0,9,3387.4453155758843
A,61,1,5,2784.7062144421516
A,28,0,7,2569.628097675721
A,47,1,4,2471.6604375464067
A,32,0,3,2931.6866986367195
A,44,0,5,3068.2755858596665
A,52,1,4,3736.595756487879
A,50,0,8,3061.6653788094372
A,37,0,4,3306.882996903569
A,33,1,3,2609.7660060478906
A,51,0,5,3020.850502464562
A,19,0,2,3070.0392277684327
A,52,0,6,2929.734736077811
A,57,0,6,2989.090601565037
A,45,1,3,3063.109233810053
A,64,0,4,3240.5184065471576
A,56,1,5,3584.5590217068807
A,23,0,7,1867.226104180145
A,26,1,6,3556.8687570693437
A,37,0,3,2144.5959418410116
A,18,1,6,3154.381410518376
A,25,0,3,4177.814484544237
A,40,1,6,2978.729855787109
A,20,1,2,3090.009569707321
A,21,0,3,2844.870143039766
A,42,1,4,3333.6311736324683
A,64,0,11,3181.1042763198707
A,55,0,5,2661.9763776104646
A,32,0,4,2942.8234724075896
A,38,0,3,2440.7817481113934
A,52,0,2,2940.5292893838428
A,63,1,7,2790.3139065416317
A,69,0,4,3068.2704757953584
A,31,0,1,2645.0430514290306
A,53,0,0,2892.7841549569002
A,29,0,6,3004.386387594072
A,34,0,5,3039.2088489783287
A,56,0,5,3137.141857852921
A,26,1,9,2912.9161673595067
A,52,1,1,2606.6531705341517
A,30,0,2,3041.036636324789
A,32,1,5,2910.5710872021186
A,35,0,4,3512.322821053605
A,68,0,5,3575.37075045518
A,50,0,8,2313.9597822814894
A,23,0,7,3308.5772742088757
A,44,0,5,3408.872080544954
A,40,1,6,2327.08435206793
A,44,1,4,3289.736409456357
A,51,1,4,3447.9774588831506
A,63,1,5,2525.176681060705
A,55,0,5,2881.8291884394807
A,31,1,3,3093.159967910111
A,53,0,6,3285.229030049639
A,25,1,8,2505.7802947761984
A,52,1,3,3578.503348907806
A,36,1,6,1985.3259349671985
A,47,1,3,3661.87277446275
A,31,0,8,3275.1337338949593
A,37,1,3,2689.114244428598
A,66,1,11,3432.20292135354
A,42,0,8,2476.100478198935
A,57,0,10,3057.468027196938
A,41,1,7,3119.2524369042976
A,31,0,9,3118.0674069795073
A,43,0,7,2580.1412214423267
A,55,0,8,2751.9614138212114
A,40,1,8,3063.3724330754076
A,39,0,4,2636.6281285167106
A,65,1,5,3135.726397138304
A,36,1,6,2692.9370158867105
A,63,1,5,3500.0000130386215
A,68,1,2,3781.3424752854676
A,20,0,5,2851.26791267137
A,59,1,3,3460.129380485053
A,36,0,7,2893.8477292117004
A,26,1,1,2531.7844016293284
A,45,0,1,2787.141129722419
A,37,1,3,3042.7848703781065
A,62,0,2,2106.521167786464
A,24,1,5,3312.828380722748
A,31,1,0,3043.010424468182
A,26,0,4,3500.2719787345773
A,36,1,4,3304.068776885679
A,64,1,3,3059.9741585819443
A,69,1,2,2822.0825323252684
A,31,0,5,3761.430860851494
A,55,1,5,4084.936343418017
A,53,1,3,2830.4252974700944
A,57,0,2,3521.146736851276
A,34,0,6,2646.6251705173486
A,47,0,2,2706.1570231554697
A,26,0,7,2806.8775242507504
A,50,0,5,3342.341343803175
A,69,1,10,2462.543352830471
A,42,1,2,3774.982113502117
A,31,1,6,3468.9361286865146
A,28,0,6,3330.7576027144405
A,52,1,6,2853.0926669986557
A,58,0,4,3414.743794928371
A,31,0,6,1541.3185693484677
A,47,1,6,3220.4506817462498
A,58,0,2,3080.0610338313727
A,21,0,3,2056.892217391053
A,21,1,3,3203.1264913660843
A,45,0,6,3295.4458629380365
A,25,0,2,2073.133627582911
A,19,1,5,2406.61429117396
A,58,0,3,4032.194575925476
A,63,0,8,2906.8232269487667
A,39,1,3,3487.8130297491934
A,58,1,7,3563.4009621448376
A,33,1,2,3196.968406997634
A,46,1,4,3508.6206755946396
A,66,0,3,1943.5558209176409
A,65,0,6,2884.7352941596714
A,47,1,5,1459.7006364130364
A,29,0,2,2126.953167716376
A,52,0,12,2726.9927515075265
A,28,1,1,2667.3077805019093
A,63,1,4,3020.70514457124
A,67,0,6,2989.6747441985053
A,38,1,4,3066.871214990616
A,38,1,7,3087.3548243153396
A,22,1,5,3166.4613623014857
A,65,0,4,2520.477661294019
A,37,1,7,2637.603840318099
A,54,0,7,2981.560970352624
A,20,0,2,2989.3285246635382
A,61,0,5,2459.036317351851
A,50,1,3,3540.7796905065256
A,26,1,4,3362.400338775413
A,26,1,5,2570.1416573184356
A,21,1,7,2895.816993541657
A,52,1,6,4004.7698253985577
A,34,0,3,3080.2885189171407
A,51,0,6,3197.842977600033
A,41,0,3,2695.532224434435
A,49,1,4,2843.4439457358294
A,18,0,5,3755.6629928917014
A,25,0,4,3056.647213646268
A,62,1,5,2964.5358905635594
A,40,1,4,3003.820542968233
A,64,0,9,4272.691394207592
A,57,0,6,3019.9037515739424
A,29,1,1,2584.9616503931993
A,29,1,5,2672.324549192381
A,63,1,7,3390.378001194052
A,64,1,2,2285.7594366766116
A,32,0,4,3225.2914907321147
A,58,0,4,2638.091236175279
A,36,1,2,2070.6152217739964
A,43,0,4,2509.9638915432024
A,69,0,6,3013.76690483933
A,46,1,3,3697.5836967464084
A,39,0,4,3456.6647059733186
A,57,0,2,2853.1548869146236
A,38,0,6,3486.0935349090464
A,68,1,3,2821.610085380473
A,55,1,4,2266.7442076270554
A,37,0,4,3010.543817816338
A,46,1,4,2247.033002496608
A,68,1,4,3395.704153742531
A,21,1,6,3402.940044503439
A,24,0,4,2560.015030234869
A,45,0,7,3072.798753412831
A,45,1,4,3068.0246170957207
A,21,0,3,3435.9816908836206
A,39,0,2,2377.465873008076
A,29,0,4,3299.74376178409
A,62,0,3,2341.6153744972453
A,20,0,1,3388.5943688364355
A,39,1,4,3531.3487006665728
A,61,0,5,2665.2043031800536
A,19,0,5,3609.5644332707698
A,41,0,4,2212.9835184906055
A,51,1,3,3549.791722605274
A,44,1,3,3719.22811908132
A,58,1,6,3172.907597075766
A,18,0,1,2902.2371094853197
A,25,1,5,3156.2099100499613
A,40,1,4,2698.1208156344364
A,55,1,6,4312.313339581372
A,23,1,6,2706.734354782854
A,39,0,8,3658.700584828659
A,42,1,4,2629.386291287929
A,35,1,1,3798.404139751825
A,34,0,7,4006.164290877585
A,29,0,9,3192.995405509672
A,23,1,2,3143.3286342835754
A,43,0,5,2521.7104876077105
A,44,1,6,2462.1661952158574
A,25,0,2,3148.957302582814
A,36,0,10,3729.0962385905605
A,59,1,5,2725.8987554254845
A,18,0,2,4103.964608897093
A,46,1,5,2694.927030185081
A,62,0,7,3114.6959703749853
A,66,1,5,3116.008233201828
A,52,0,5,2949.2328123822413
A,57,0,3,1978.086241836885
A,31,0,7,2690.463449784552
A,52,0,2,3099.8196461514362
A,65,0,11,2952.007452009893
A,62,1,6,3318.1013297013915
A,37,0,5,3378.4179559959257
A,66,1,6,2879.9607694105453
A,30,1,4,2518.784813842277
A,55,1,4,3774.1588526917067
A,66,0,5,2322.268834742174
A,63,1,5,2702.3463882839255
A,66,0,1,2575.0200380130996
A,25,1,7,3373.2288109010537
A,60,1,9,3658.5109872402954
A,37,1,6,2913.1533122445276
A,50,1,6,3114.8883801674565
A,43,1,3,3214.385910494575
A,56,0,6,3902.0020492944304
A,38,1,8,2113.2132788934114
A,66,1,8,3372.110949563464
A,59,0,8,3188.2623739697515
A,60,0,6,2814.58023737709
A,58,0,4,3163.1133678601477
A,26,1,3,3370.414487914959
A,41,1,5,3291.5813562414014
A,54,1,5,4079.2503029581494
A,66,1,3,3063.7407938968427
A,58,1,4,3013.4525916451635
A,34,1,6,2909.3506071651127
A,41,0,4,3276.489418572944
A,38,0,6,2983.970869257026
A,68,1,3,3006.6045725323834
A,56,1,3,3008.9149300031286
A,58,1,4,2932.6957152549535
A,56,1,5,2695.663598923796
A,30,1,3,3209.0532690984555
A,28,0,9,2857.4762174916905
A,63,0,3,3306.839751410222
A,36,1,4,3055.3838144639985
A,28,0,5,2806.7125618354767
A,30,1,1,3782.415202517532
A,63,1,2,2948.843707226512
A,62,1,5,3311.411507280903
A,18,0,6,2650.0085470039494
A,57,0,3,1987.2303344344102
A,61,1,5,2716.5004161614766
A,36,0,5,1931.275646800103
A,29,0,6,2881.5685665903757
A,25,1,1,3734.323507269527
A,25,0,6,2547.357488961675
A,62,0,5,1946.978071202906
A,29,1,7,3750.1284955062633
A,65,1,2,2762.3226183378742
A,50,0,2,2992.130808915656
A,62,1,3,3394.1399845655387
A,43,0,2,3261.5863824945745
A,56,1,4,3375.2562098059343
A,45,1,3,3450.214494772712
A,22,1,5,2126.942683705273
A,25,1,5,2292.82612992999
A,42,0,5,3585.5848313144206
A,44,1,7,2609.1304284541566
A,63,1,4,2663.6770775182204
A,40,1,4,2368.578738917841
A,47,0,3,2797.5260553262588
A,62,0,6,2825.3419681577643
A,64,1,4,2531.269656157421
A,40,1,5,2473.4586275621277
A,66,1,5,3159.331546087853
A,64,1,7,2596.1653665557856
A,37,1,3,2696.843871510869
A,35,1,7,1906.8608266129597
A,35,0,3,3969.1001212655124
A,19,1,6,3470.91201473735
A,21,1,6,2752.596973336529
A,47,1,3,2550.45953217114
A,50,1,5,3005.4443986165625
A,53,1,4,2991.733205201173
A,35,1,7,2362.0167152426766
A,54,0,6,1724.73188553882
A,36,0,4,2736.9620462416656
A,64,0,3,2218.3127345502435
A,45,0,4,3085.689973361771
A,57,0,3,3089.040783330337
A,37,0,10,2513.393650829046
A,66,1,4,2732.7078661722735
A,50,1,1,3881.520845989042
A,29,1,3,3387.5642631354813
A,68,1,4,2773.873614645548
A,32,1,4,4145.97966346799
A,58,1,4,2401.5312940141775
A,56,0,5,2593.652637591723
A,19,1,5,2944.7429146460363
A,46,0,7,2234.496467311842
A,58,0,5,3895.154582313923
A,27,1,11,3091.5760193546403
A,19,1,4,2605.0255715501025
A,68,1,3,3223.893475702381
A,28,1,4,3073.0279241489457
A,30,1,0,2847.6744579370766
A,27,1,6,2395.74241658926
A,31,1,7,2281.8940372354464
A,35,0,1,4093.400498721613
A,68,1,5,2323.6325574450016
A,26,1,6,3848.9827596756877
A,56,0,4,2577.620426192022
A,45,1,3,3395.016283770161
A,20,1,3,3232.71654504039
A,37,0,3,3332.7093501482086
A,23,1,4,3366.0071361200953
A,44,1,6,2194.2171888312446
A,19,1,3,2661.8270037629113
A,46,1,4,2315.976020391143
A,55,1,6,3094.6505304237985
A,20,1,5,2338.3278339378867
A,33,0,7,2009.4764114633895
A,47,1,5,2881.2613317282126
A,57,1,1,1895.460473756277
A,19,0,8,3129.3690973604785
A,34,0,6,2371.185238311129
A,58,1,4,2579.710125959886
A,29,0,10,1859.79201342115
A,52,1,3,3825.051106904273
A,60,1,5,2268.542556510961
A,18,0,6,2817.9993827260523
A,62,1,5,2104.130703769377
A,32,1,7,2582.166095809614
A,43,0,6,3875.910890512105
A,54,0,3,3148.738367632674
A,38,0,8,2638.18450184471
A,66,0,6,2982.913260172268
A,48,1,7,2719.7204716566944
A,42,0,6,2953.7897100862065
A,40,0,4,3371.9343595164805
A,41,0,6,2834.4510050464805
A,55,0,6,3109.995736962552
A,45,0,4,3118.2477488241275
A,38,1,3,2836.9271763511283
A,60,0,6,2632.037005164972
A,35,1,2,2737.4083216977697
A,53,0,7,3349.5926257675383
A,52,0,6,3391.2083524877253
A,62,0,2,2431.1028343657645
A,26,0,6,2869.5053328059957
A,55,0,3,2623.5390654488324
A,47,0,5,3399.9762148580703
A,61,0,6,2764.3984801100496
A,51,0,3,4100.4619087856845
A,49,1,6,3108.9486949485263
A,20,0,7,3590.998227111611
A,20,1,4,2492.694586598317
A,45,0,3,3005.861074542933
A,61,1,9,3308.086549185112
A,32,0,7,2483.3498790891
A,58,0,6,3010.1713559052887
A,40,0,11,3525.9295161002683
A,57,1,1,2836.274996038257
A,28,1,7,2574.1237477136874
A,65,1,7,3901.479727736259
A,49,1,4,2414.1273491768507
A,53,0,4,3077.945314190794
A,50,0,2,2645.8618308315968
A,41,0,6,2531.582880571224
A,56,1,5,3370.8285413516296
A,51,0,6,2897.232044168731
A,45,1,9,3202.943232709849
A,54,1,6,1872.4271394374027
A,24,1,6,3251.55989098103
A,21,1,7,2639.702044091833
A,54,1,6,2060.5740244208655
A,18,0,8,3942.369777393588
A,18,1,2,3300.5067632473138
A,64,1,5,3113.638706339799
A,37,0,10,3624.7094248699327
A,36,1,3,3123.784640694268
A,46,1,6,2600.692994928197
A,27,0,6,2912.5161947588113
A,35,0,7,2660.816893403974
A,45,0,3,2749.823553587645
A,52,1,10,2371.1481670703793
A,60,0,4,2514.9897120998403
A,64,0,5,3447.2927663343376
A,48,0,1,3166.0377194016237
A,44,1,4,2748.4934737342455
A,28,0,4,2485.9840677684324
A,66,1,6,2797.3015105960335
A,66,1,2,2158.0750985164655
A,55,0,5,3063.315299712176
A,22,1,5,3472.7357409962824
A,25,1,5,4183.486330029511
A,51,0,7,2448.370638717941
A,65,1,7,3451.9012229753043
A,69,0,6,2646.394277151062
A,29,1,4,2435.7718549744936
A,55,1,5,2435.5509355720114
A,18,0,2,3070.3678632134834
A,48,0,4,2534.6031881533654
A,21,1,9,2696.5771143532575
A,66,1,6,2779.799334631369
A,62,0,4,2630.0160800505446
A,67,1,8,2593.707723650427
A,22,1,5,1785.4201187407623
A,47,1,8,3043.4766450559346
A,41,1,3,3033.835744779226
A,20,0,3,2601.327575132244
A,28,0,3,3180.1921351941855
A,62,0,5,3698.4537660328433
A,21,0,8,3011.7899164171417
A,43,0,9,3665.128889578114
A,44,0,7,4119.06596021356
A,63,1,4,4265.262344560137
A,60,0,6,2405.8819567449996
A,44,1,7,2408.468496790665
A,59,1,2,2777.7850016371444
A,68,1,3,3064.3576006299204
A,67,0,2,3793.3259999217903
A,23,1,4,3313.6206105454776
A,32,0,5,2398.35643516375
A,47,1,6,2694.171295762836
A,59,1,4,2978.999896017243
A,54,0,0,2255.4200109272524
A,54,1,6,3006.8342287704572
A,59,1,4,2405.782204470377
A,54,1,3,2174.639433221314
A,52,1,5,2526.507360265193
A,40,0,6,3205.5105274461675
A,23,1,4,3202.0578554932595
A,21,1,5,3048.32695834372
A,35,0,4,3495.8068302704387
A,26,1,4,3442.7916171067172
A,66,1,4,3102.1906710351386
A,46,1,1,3033.1909250128524
A,30,1,6,3064.7733526100483
A,64,0,5,2926.177410031459
A,69,1,4,1912.828636686162
A,34,0,6,3567.7424224099095
A,62,1,5,3198.7614159468385
A,49,1,1,2391.8362770864696
A,65,1,3,3713.9083096362183
A,39,0,6,2705.0100658936144
A,21,1,5,2946.115498670689
A,22,1,2,3511.7877977841267
A,54,0,6,3110.0696791947944
A,58,0,6,3667.6879209579497
A,66,0,4,2823.9492504786053
A,30,0,5,3845.586605640168
A,51,1,2,2611.0985500837387
A,62,1,9,3658.811164654809
A,39,1,4,1867.4453905503012
A,40,1,2,2449.903974332925
A,68,0,1,3148.9830692446594
A,20,1,5,2799.7772869284463
A,59,1,2,2962.6256900487183
A,51,1,8,3020.8254600803557
A,49,1,6,2404.5486959364725
A,62,0,4,2442.0351925637165
A,68,1,3,3116.0610244042105
A,66,1,8,2666.83352408911
A,38,1,0,3670.516929480584
A,63,0,4,2904.0264222836076
A,61,0,2,3359.3756215534154
A,38,1,7,3221.4258346535535
A,61,1,2,2699.419471413657
A,28,1,4,2009.8356065238138
A,56,0,5,3592.4706838105235
A,21,1,7,2510.5454616514285
A,68,1,1,2798.1209722606277
A,18,1,5,2924.578779216713
A,45,0,6,2974.4942159481593
A,41,1,2,3480.979331269509
A,52,1,3,3002.9120289616385
A,30,0,1,2936.322954870335
A,64,0,7,3509.2279782725063
A,51,1,3,3300.3261859433924
A,28,0,6,2632.2147770096726
A,53,1,4,2426.4223112605832
A,68,0,4,2588.15011240004
A,34,0,9,2975.3901249058927
A,52,1,11,2376.973112414789
A,35,1,8,3045.376523581234
A,57,1,7,2935.4008451048294
A,39,0,5,1728.740483844719
A,41,1,5,2296.9124068663523
A,36,1,8,1557.1248781579231
A,54,1,6,2828.048469477845
A,56,1,5,3537.006822673
A,38,1,6,2054.671022285998
A,25,0,4,2338.856590103318
A,45,1,5,2918.1310663634094
A,22,1,4,2468.1234855732864
A,34,0,3,2465.6636164666043
A,54,1,5,3270.7970530865796
A,53,1,7,2752.5522777135398
A,36,1,6,2256.637556301009
A,44,1,8,1956.1420549714496
A,51,1,6,4104.203885031866
A,28,0,6,3564.1545272813355
A,62,0,4,2774.183326968992
A,64,0,3,3043.9290058319684
A,29,1,5,2755.7344689515057
A,38,0,8,3255.2283653956256
A,28,1,6,2572.8928161410595
A,56,1,5,2728.413391761588
A,45,1,6,3227.7004200972483
A,22,0,9,3726.9295522232037
A,34,0,9,3370.7075473310524
A,37,0,6,3616.956938795464
A,58,1,4,2843.7913312444102
A,63,0,5,2688.4947963115283
A,29,1,4,2030.8094304590381
A,23,0,3,3036.099178670642
A,34,0,10,3189.52351567822
A,68,1,3,2849.997302136397
A,36,1,7,2611.6493369501327
A,43,0,9,3621.701719921566
A,65,0,2,3315.902138598327
A,61,0,7,3656.412725259506
A,61,1,3,2523.2104524918977
A,69,1,8,2645.882936725988
A,49,0,8,3601.588621625798
A,23,0,4,2976.3264601221044
A,53,1,6,2715.4479441607227
A,55,0,4,2750.2424881185802
A,28,1,4,2994.459736932848
A,50,1,5,3501.475907917705
A,41,1,5,2919.7435739542057
A,40,1,7,3395.2664150888886
A,32,1,3,3233.688888423024
A,44,1,3,2560.830479909513
A,28,0,2,2560.4353160064384
A,68,1,3,2774.8667040342607
A,67,1,3,2331.5811726688657
A,34,0,4,2742.9305721003034
A,68,1,3,3756.7167083656923
A,31,0,6,2984.304832086315
A,44,1,6,2616.7736669562732
A,35,0,7,3957.872325910239
A,45,0,8,2534.691340136898
A,68,1,4,2519.058516597306
A,64,1,4,3614.7428409033496
A,64,1,5,3330.6590298001597
A,21,1,6,2934.9705737368067
A,24,0,7,3415.9544499945805
A,62,0,10,3150.3000006145835
A,52,0,3,2406.903792130587
A,65,1,3,1801.207646492847
A,26,0,4,2716.327424146355
A,25,1,2,3542.4624179491398
A,69,1,1,2785.764955826692
A,62,0,4,3230.048599174622
A,34,1,6,3092.2427242225335
A,34,0,4,2153.2498526928002
A,66,1,6,2796.8021531468416
A,50,0,5,3179.439665223289
A,49,1,3,2606.4268722478164
A,25,0,5,2818.7309214860243
A,36,0,10,3195.873546048556
A,55,1,2,3036.31499957149
A,20,1,8,3523.4548704623576
A,22,0,4,3191.8354565817394
A,30,1,6,2522.0750007989914
A,64,1,2,2761.226643035232
A,63,1,4,3010.1481421131384
A,48,0,7,3669.2075382570206
A,33,0,6,2763.237184858847
A,67,1,3,2133.715598800986
A,49,1,4,3220.283451745594
A,39,0,4,2622.200875828001
A,46,1,7,2357.349340212516
A,39,0,5,3009.4015064129194
A,60,1,7,3486.4338209041516
A,20,1,4,2713.0597301694906
A,27,1,3,3248.286943591315
A,59,0,3,3340.9568315212164
A,38,0,3,3395.8982468333143
A,33,0,3,2633.863845190699
A,29,0,4,2439.4589710333075
A,19,1,6,2507.6234475207025
A,58,1,4,3395.487336061235
A,41,0,11,3333.696577335406
A,52,1,3,2521.4246996498327
A,47,1,6,4066.322013171818
A,47,0,1,2461.8180167064174
A,64,1,10,3499.732042350363
A,52,1,4,3759.8327196026057
A,36,0,5,3054.878802996682
A,67,1,3,2615.1380782095844
A,25,1,6,2626.0609862758265
A,43,1,11,2868.954899818563
A,66,0,6,3540.4353890340167
A,57,0,3,2400.0620936500763
A,24,1,2,2080.6169837936122
A,47,1,5,3181.0274952846516
A,24,1,7,3290.80637562954
A,20,0,3,3983.9847233996343
A,18,0,1,2308.840512366635
A,53,0,9,2932.596694018881
A,42,1,6,3580.9187160602387
A,54,1,6,3060.4310838013657
A,18,1,3,2902.280405469238
A,32,1,4,3394.9527484647706
A,54,1,6,2700.305517896701
A,30,0,2,3425.705420977074
A,57,1,7,2373.2184039048625
A,25,1,8,2240.2841483585516
A,22,1,5,2863.205990543835
A,26,0,6,1718.3551065517167
A,18,1,3,3042.3498183564516
A,53,0,6,2133.7193286476445
A,52,0,6,3141.2102602831883
A,19,0,5,3092.7297190584727
A,57,0,8,2966.0188069175915
A,40,0,7,3218.204333769046
A,26,1,5,3102.0987343070437
A,51,1,2,2853.4996983343644
A,63,0,2,3915.503490238566
A,31,0,9,3196.6553467762214
A,21,0,4,3385.954043655439
A,47,1,5,3536.539871986296
A,48,1,11,3334.074689521045
A,55,0,3,4031.4164594624026
A,28,1,3,3083.003442410598
A,52,1,4,2996.5193270819695
A,25,0,3,2675.2139560966925
A,20,0,6,2871.863031720009
A,31,1,7,2634.387715474419
A,30,1,2,3338.60595650077
A,62,1,4,2543.8418763406808
A,49,0,3,3036.896084949064
A,51,0,5,3279.7734671511876
A,62,0,7,3075.1619432976104
A,36,1,5,2552.0425622150365
A,55,1,4,3349.472457002992
A,33,0,5,2957.3301457320263
A,19,1,7,1563.643891776775
A,57,0,6,2508.3241547083067
A,34,1,3,3700.5661182013664
A,51,0,6,3742.160920757342
A,59,1,5,3263.055605032599
A,33,1,4,3392.0344884791652
A,55,0,2,2610.853009371068
A,19,0,5,2869.9277906304706
A,19,0,5,3617.6833002298185
A,43,0,5,3212.957621281037
A,30,0,3,3032.474191943526
A,64,1,6,2906.5957285534905
A,48,0,5,3587.236000617354
A,51,0,5,3561.016076775073
A,56,0,6,3324.835875384381
A,20,0,5,3033.1375330412807
A,25,0,6,2821.621757116606
A,40,1,2,3346.5068598423563
A,31,0,12,2449.0450775127597
A,44,0,7,2552.715076206729
A,46,0,4,2274.45431960753
A,56,1,5,3617.614888996563
A,56,1,7,2639.6666879353274
A,18,0,1,3202.0038933758124
A,34,0,5,2937.2212396452364
A,58,1,6,4448.7694950609675
