Group,Age,Gender,Frequency_of_Trips,Income
A,68,1,3,1908.949787098227
A,58,0,3,2622.1532511559217
A,59,0,4,3438.5375781865696
A,69,1,7,3336.1647532541074
A,49,1,4,1682.914863258285
A,22,1,5,2668.1239378012997
A,39,1,8,2142.11911104948
A,65,1,8,3069.2530913120186
A,39,1,8,3025.5836656980596
A,19,1,9,2876.1513752790397
A,58,1,6,2946.643668458096
A,60,0,3,2449.237181668031
A,51,0,8,2632.9937245589776
A,67,1,8,3533.3467594109625
A,19,1,2,2755.156221245607
A,63,1,7,2714.248520850478
A,53,0,6,3569.8991169096116
A,57,1,2,2410.55009418405
A,25,1,4,3739.82518122502
A,50,1,6,3782.386396727531
A,50,0,8,2492.235114968576
A,21,0,3,3460.3284303975797
A,35,1,7,1918.9957350340296
A,36,1,4,3050.86850570373
A,27,1,1,2495.7160211562214
A,67,0,4,3252.650382432568
A,59,0,1,3157.4297946111546
A,58,1,5,2861.6601255517894
A,47,1,6,2453.4812746440803
A,39,0,11,3458.648320388692
A,56,0,2,2984.347193455328
A,55,0,5,2646.29283583347
A,18,1,7,2743.35360905642
A,47,0,5,2952.2092232867794
A,22,0,8,2950.355200452606
A,68,0,1,3154.9508126707824
A,64,1,6,3477.9182828405133
A,43,1,7,3523.7478157012774
A,63,1,2,2886.789188574607
A,48,0,6,3212.5167850175135
A,56,0,2,2899.681535093145
A,58,1,2,3606.7395346373105
A,29,0,6,2933.7982295291167
A,34,1,5,3060.4840283807353
A,35,0,5,2987.105228880709
A,19,1,2,3230.5315587473174
A,66,1,6,3315.742115382512
A,41,1,4,3692.5299668540847
A,45,0,10,3605.7164613226414
A,69,1,1,3021.6198745714687
A,56,1,8,2978.470721645887
A,27,0,5,2887.497310441959
A,64,0,1,3504.0952064765233
A,50,0,1,3122.658500441658
A,41,0,5,4230.848254886029
A,28,1,6,2968.2242499697118
A,25,1,10,3760.7470621917255
A,44,1,2,3765.094862553371
A,43,0,4,3751.771699835672
A,29,1,5,2835.2080500096035
A,52,0,3,2957.8448135985554
A,32,1,4,2918.9534877302085
A,38,0,4,3736.7892717213217
A,54,0,7,2774.910299830458
A,47,0,4,2710.8349486922707
A,22,0,6,3346.904806245262
A,34,0,6,2336.1215147786916
A,43,1,4,3384.0857940818237
A,51,0,1,2429.3911162645254
A,50,0,3,2794.1584276670455
A,35,1,3,3577.7117536959186
A,42,0,6,2722.1206789876437
A,58,1,3,3153.271483061173
A,47,1,6,3604.338275082717
A,54,0,4,2430.6108264387303
A,37,1,2,3086.553811001517
A,62,0,4,3323.4247073540955
A,19,0,9,2290.0649963679407
A,30,0,4,2481.1483981573265
A,57,1,5,3807.8961830627736
A,59,0,7,2426.9655831551504
A,37,1,2,2825.2138922402237
A,23,0,7,1992.0819664556093
A,28,0,3,2607.0907699929494
A,63,0,5,3388.083425802748
A,42,0,5,3479.284280864495
A,59,1,9,3396.8877185402125
A,27,0,3,2982.57580260517
A,48,0,6,2462.469295516554
A,60,0,5,3206.750036145974
A,21,0,6,2779.2213490906215
A,42,0,4,2195.8990364369856
A,45,0,2,3014.444548796323
A,41,1,6,3635.0319574774253
A,52,1,4,3555.165903379082
A,58,1,6,3588.757418771578
A,22,0,7,3151.3943073799896
A,50,0,5,2535.186810563018
A,28,0,4,3293.5565063214567
A,25,1,4,3075.5490323165277
A,38,1,4,2871.445882147743
A,49,0,9,3333.383580085899
A,22,1,6,3228.415683112415
A,51,1,1,2690.1262097980625
A,26,0,5,2666.8427810994226
A,55,0,5,2423.627185725967
A,60,1,6,3128.320836715989
A,49,1,4,3453.586600996231
A,27,0,4,2704.3233992688843
A,29,1,4,2466.963991751732
A,52,1,6,3251.6981335654514
A,56,0,5,3789.423346271343
A,35,0,5,3995.0921092347066
A,40,1,7,3757.6811784763595
A,29,1,3,2975.3161368346287
A,48,0,6,2549.637892353561
A,28,0,8,3303.8466397612456
A,51,0,6,2964.6892326335446
A,44,1,5,2900.4066508106635
A,38,1,7,3950.293528710056
A,27,0,5,3692.723725955569
A,30,1,5,3318.439212981395
A,62,1,2,2951.771459220361
A,64,0,5,3003.784872533508
A,42,1,6,2227.956460463407
A,30,1,6,3523.014339765097
A,58,1,4,3648.638656297214
A,23,1,5,2617.7562354139536
A,52,0,6,2685.991073605961
A,45,1,2,3487.5760500582187
A,37,0,6,2837.801120534687
A,37,1,5,3567.8121986915485
A,58,1,4,2609.0300296499627
A,21,0,2,2844.079537398141
A,37,1,9,3259.3012711940814
A,22,1,4,2838.1566487965274
A,39,1,7,2809.2453703837054
A,41,1,14,2798.001164145806
A,61,1,7,3347.493273095562
A,34,1,5,3481.452099828204
A,22,1,6,3246.3757910110685
A,43,0,6,2651.221783641754
A,53,0,2,3683.941352795624
A,25,0,2,3127.6711666416822
A,26,1,9,3525.2664593434347
A,34,0,7,2354.9526315573603
A,25,1,3,3583.757650670047
A,22,1,7,2813.8431180518255
A,27,0,4,2778.788035051352
A,67,1,3,3202.6162358923543
A,31,0,3,1974.7256898451756
A,44,0,2,3174.9653416647607
A,44,0,3,2861.6369421712548
A,22,0,0,3707.0441675503607
A,32,1,10,3135.6252692222884
A,45,0,7,2503.3940218065322
A,22,0,4,2599.4196712111116
A,39,1,8,1770.2853068535312
A,29,0,4,4214.413059216824
A,59,1,6,1747.8822565473986
A,25,0,5,2729.6772092010237
A,18,0,3,3370.6365183412836
A,52,1,4,3733.7630190160107
A,33,0,3,3902.1082622113654
A,47,0,3,2950.1952533661797
A,60,1,2,3251.1462437486143
A,58,0,2,2847.260044706225
A,27,0,7,2222.005329994146
A,51,1,3,2477.3021647444607
A,69,0,6,2141.7092937731113
A,28,1,5,3158.0387022838545
A,37,1,3,2828.878101889312
A,60,0,6,2906.2514977231076
A,24,1,5,3336.094509876011
A,38,0,5,3123.726979257944
A,28,1,7,3331.1738506641764
A,54,0,5,3905.768479120286
A,40,0,6,2602.9249320309486
A,61,1,9,2063.2696454628444
A,48,1,7,2709.838002843159
A,35,0,6,2896.655870860758
A,41,0,4,3217.8044999051804
A,39,0,6,3362.0479361039293
A,54,0,2,2467.6976275221714
A,64,1,6,2393.715150727804
A,61,1,7,3682.2510133659
A,18,0,10,3159.3349617905924
A,67,0,5,3176.6569722362037
A,23,0,4,3132.1664472900934
A,55,1,7,3073.9455023164583
A,46,0,4,2887.70704832117
A,60,0,5,2645.4908572660293
A,28,1,3,2730.258739165394
A,33,0,4,4083.062456557347
A,23,0,3,3902.2087263920603
A,18,1,1,3463.5697393924993
A,65,0,9,2966.399947904528
A,52,0,9,3282.625480298092
A,41,1,7,2287.8550616936977
A,55,0,6,3498.2449778358123
A,20,1,5,2879.853579716436
A,68,1,4,3007.677241163045
A,57,1,3,3049.000801809503
A,19,0,4,2910.4652151575
A,68,1,4,3401.851859467538
A,32,1,5,3797.4009052547704
A,39,0,6,3428.4879178385213
A,63,0,2,3032.9614257155886
A,63,0,8,2466.9870144055203
A,21,1,6,3019.776819612649
A,41,0,9,2961.38180152103
A,36,0,3,3412.238779749633
A,47,1,7,2677.7198289164953
A,39,1,6,2555.9647158613434
A,56,1,4,3149.1974140591487
A,65,0,2,3460.1878588120753
A,57,1,6,3076.459885675827
A,44,0,3,3483.17323385719
A,32,1,4,2362.043877552424
A,69,0,5,3236.759982721782
A,54,1,4,2359.0599314753986
A,18,1,6,4333.657496558091
A,29,0,10,3670.383449216543
A,26,1,3,3192.4994740780976
A,36,1,5,2198.038727297175
A,35,1,2,2312.460543602846
A,56,1,7,3947.712407535243
A,28,1,8,2421.191425289635
A,28,0,4,3250.069586826228
A,47,1,4,3911.6664217706775
A,37,1,6,3052.963985169493
A,69,1,5,2402.506870096616
A,32,1,5,2112.343445179099
A,42,0,7,3191.418761967229
A,66,0,8,2448.0193419841194
A,20,0,4,3001.143494698147
A,60,0,8,2467.329885040308
A,43,0,4,2699.2786678954235
A,62,0,4,2715.296897517092
A,45,1,2,2869.3838007039176
A,23,1,7,2629.800698948379
A,63,1,4,3142.3907163134977
A,49,1,4,3498.659454724668
A,28,0,3,2819.8890500507637
A,30,0,4,3130.4277035852792
A,34,0,1,2532.381903660654
A,63,0,6,2216.259724710079
A,63,0,6,3200.842532936329
A,53,0,4,3439.8168661218187
A,47,0,4,2043.1918695006348
A,21,1,6,2954.3385368584663
A,31,0,6,3216.118044612035
A,63,0,6,3144.6726298530652
A,45,1,7,2704.953114431462
A,24,0,4,3023.788983707618
A,33,1,3,3463.1919946304197
A,31,0,3,2570.083127198764
A,54,1,6,3777.43206900717
A,56,1,2,2306.0402111992626
A,66,0,4,3448.888002828568
A,44,1,4,3026.9979408599515
A,47,1,6,2742.6131466088277
A,32,1,4,2079.092209768047
A,56,1,4,3595.0967310473598
A,59,0,8,2532.9567194502524
A,35,1,3,2985.009922856262
A,28,1,10,3235.515804144198
A,39,0,7,4189.6192948818325
A,63,0,5,2822.161997446065
A,21,1,6,3025.5265659862093
A,20,1,5,3207.0341725946923
A,41,0,4,3058.209430130008
A,31,0,5,2619.36575839327
A,69,1,5,3742.6567738872045
A,20,0,7,2769.5320251917074
A,48,1,7,3234.062910191851
A,52,1,5,2891.554893757131
A,48,0,5,2697.076822898141
A,69,1,8,3524.121414659652
A,29,0,8,3131.4730937775194
A,27,0,3,1907.8223229843236
A,37,0,6,3148.8750402846845
A,35,0,5,2686.45528193724
A,61,1,9,2205.581739413401
A,53,1,2,3478.271443511526
A,68,1,7,2618.222421417475
A,36,1,3,3131.181268565409
A,34,1,6,3459.9102698114907
A,57,0,4,2878.7668203557187
A,28,1,6,3125.603729962863
A,22,1,4,2659.6002764637474
A,54,0,5,3551.9615948819
A,62,0,3,2909.126904495021
A,53,0,3,3268.7376122457367
A,62,0,6,3752.6973550044986
A,65,1,6,2074.25553937124
A,61,0,5,2657.4073819005134
A,31,1,6,2913.6100417853004
A,45,0,9,3063.807279504784
A,26,0,5,3307.6934681936496
A,55,0,4,3610.405677641697
A,46,1,3,2627.2950135175843
A,42,1,9,2899.1454258597437
A,25,1,1,3560.891458425206
A,65,0,8,3169.008824864655
A,36,1,3,2149.691714504825
A,19,0,4,2108.3289253485163
A,23,1,5,2755.491137831749
A,47,0,9,3276.0022935334773
A,19,1,2,3266.6677225094754
A,68,1,7,2553.4206442225363
A,36,0,5,3331.791684781472
A,30,0,6,3125.965659896456
A,66,1,2,2459.3348466380985
A,25,1,5,2699.2826579224948
A,26,1,6,2027.695685199224
A,40,0,7,2404.5310093785206
A,54,0,6,2058.123028094496
A,25,1,5,2226.6232433261152
A,26,1,3,3839.658825472295
A,33,1,4,2799.9645322523056
A,33,0,3,2113.028075662335
A,29,0,7,3209.368219505819
A,42,0,4,3144.947857628647
A,28,0,10,3096.45612646611
A,35,0,4,2563.3934373941283
A,30,0,10,3311.364526509842
A,52,0,4,2451.0981210703826
A,35,0,5,3396.8236133491996
A,60,1,4,3442.3033579660414
A,47,1,5,2967.8790667854546
A,60,0,7,2267.840817570061
A,54,0,6,3401.2478506210837
A,47,0,4,2708.21859635398
A,20,0,5,3137.1796861140047
A,46,1,4,3345.386025290252
A,42,1,4,2595.1708910061293
A,19,1,6,4072.8495211133422
A,64,1,6,2978.061305862312
A,22,1,2,2664.6292654311364
A,48,0,2,3499.7159273878897
A,22,0,4,3774.9286290434247
A,38,0,2,1966.627332219367
A,65,0,2,2309.4309849391634
A,66,1,4,2612.198433162137
A,43,1,3,4056.716710999349
A,24,1,9,2760.4410345074893
A,47,0,5,3760.422965401676
A,51,1,7,3110.055316995004
A,45,0,6,2274.8485768300425
A,31,1,5,3440.3121239489374
A,35,1,6,3158.4746144322057
A,61,1,5,2568.867741790704
A,34,0,4,2669.6213982357826
A,42,1,4,2475.198488274211
A,23,0,4,2687.6309523379737
A,22,0,4,3329.2275998047503
A,38,0,10,2548.1522471116714
A,56,1,4,3042.193562577056
A,67,1,3,3156.925890235523
A,37,1,4,2972.730085997692
A,28,1,7,2192.1675374166407
A,22,0,4,3374.4379048857354
A,55,1,5,2417.2912727375174
A,56,0,5,2712.470352261509
A,52,0,4,2769.9275636193233
A,52,1,9,2984.074550878007
A,42,0,3,3048.115647459011
A,47,0,4,3342.927216790633
A,19,1,7,2844.102178624173
A,37,0,6,2391.6104781968534
A,53,1,1,3543.535066108463
A,54,1,2,2799.4856123125664
A,19,0,4,2907.5302508214254
A,65,1,1,2499.599781683084
A,61,0,7,2567.183299932663
A,64,1,3,3721.218822570417
A,44,1,7,2312.459263723934
A,49,1,4,2386.3762934280535
A,21,1,9,2768.8673765785084
A,44,1,6,3159.074655350631
A,47,0,4,2516.2831477902137
A,20,1,4,2210.9264590339785
A,63,0,4,2389.738271191034
A,62,1,13,2792.0799654065886
A,44,0,4,2499.682631636551
A,55,0,4,4111.663692392292
A,53,0,0,3991.1005882299924
A,18,0,8,3582.7955675850217
A,52,0,7,3188.215404488343
A,29,1,7,3189.183951317613
A,52,0,4,3661.0427712743526
A,35,0,3,3065.3780831222166
A,63,0,5,2588.255501995277
A,54,1,2,4061.606823609407
A,40,1,6,3287.6139247907568
A,50,1,8,3726.5244364451646
A,31,1,7,3906.064546894106
A,61,0,6,2113.881166441486
A,18,1,4,2568.0137624205386
A,44,1,7,2898.3371449640676
A,41,1,3,3250.4700501347907
A,19,0,3,3458.269284841597
A,29,1,4,2968.4118418626576
A,30,0,7,3646.399729161264
A,44,1,8,3304.7061157012236
A,37,0,7,3298.5528226903625
A,64,1,4,2861.6066782606736
A,65,0,5,3157.886577229109
A,68,0,10,3154.452807499263
A,54,0,4,3481.397548174602
A,51,1,7,2341.373832186139
A,23,0,7,3351.0735613624975
A,25,1,5,2176.8054373900386
A,38,1,2,2573.34200490894
A,56,0,6,3303.842199929932
A,38,0,2,2580.9240230640994
A,62,1,4,3013.6391245955174
A,23,1,6,2539.368478523358
A,58,0,7,3299.6394606455433
A,61,1,6,3023.6931578722765
A,47,0,7,2987.6283103880596
A,27,0,6,3549.857543821159
A,28,1,4,3208.418287273683
A,18,1,4,3246.8665758875354
A,27,1,4,3554.4411415315662
A,42,0,6,3605.8779199025976
A,33,1,6,2524.92619223431
A,36,0,3,3368.47897443857
A,27,0,3,3216.7067560621604
A,64,0,4,3655.9823364144518
A,31,1,3,2356.578096025247
A,20,1,7,2654.6884408844217
A,21,1,6,2901.4492231707245
A,57,0,4,3701.3550974842
A,50,1,1,2856.5482261076368
A,37,0,7,2979.2569288506525
A,32,1,2,2657.9828621167303
A,24,1,6,3392.0478702160226
A,61,0,6,3338.1874391377783
A,20,0,9,2728.117055011072
A,44,0,3,2477.5601618875903
A,54,1,10,3386.0769261398045
A,46,0,2,3254.3924013147134
A,43,1,4,2668.1578863334353
A,44,1,8,3347.122653882784
A,42,1,5,3319.6828493676426
A,57,1,8,3614.990905134229
A,60,0,6,3423.426834692826
A,68,1,9,2830.5513457417564
A,47,0,8,2619.0700586180556
A,61,1,1,4007.60240908215
A,37,0,4,2743.068744042256
A,24,1,3,2082.7707829453398
A,46,1,7,2395.9715199676125
A,63,1,4,1986.328388177051
A,51,0,4,3610.6447008812406
A,43,1,6,3910.7413218604315
A,44,0,3,3124.928714268427
A,61,0,6,2198.153011108909
A,26,0,7,3600.8537022102746
A,39,0,8,3232.879713278
A,29,0,9,3615.498030075525
A,23,1,1,3294.9991498988984
A,23,1,5,2307.619737774011
A,44,0,6,3330.731359233858
A,36,1,9,2222.4998297622788
A,69,1,7,2614.116642728431
A,23,0,3,3516.5510367284714
A,66,0,3,3491.9494061563464
A,34,0,4,2528.0673659737313
A,46,0,6,2430.1446800749204
A,40,1,6,3013.2052167596416
A,34,1,3,4001.599523544387
A,38,0,7,3280.4287593429362
A,27,1,5,4176.357577684694
A,60,0,3,2917.7214341199037
A,25,0,7,3441.64182338731
A,31,1,7,2842.0228479069237
A,48,0,4,2599.9409323021505
A,68,1,2,2524.2289617196893
A,35,1,8,3176.762129464293
A,64,1,4,3647.3923354562103
A,47,1,5,2836.6825282634136
A,35,1,5,3710.6749203095865
A,69,1,2,3915.393239811986
A,42,0,3,3433.841500527857
A,66,1,4,3163.4084057967234
A,54,1,2,2664.7853252660866
A,42,1,1,3651.4149478172512
A,47,0,4,2429.5612665263016
A,47,1,4,3303.6347932816825
A,53,0,7,2355.4577143497618
A,28,1,7,2471.299839252588
A,65,1,5,2969.3156346777723
A,56,0,3,3351.9925235114206
A,44,0,6,3502.4056721561356
A,33,1,4,3002.0160551026966
A,55,1,5,2791.231918492756
A,49,1,5,2604.956092912526
A,46,0,3,3350.009269946762
A,69,1,2,3330.7167527057522
A,27,1,4,3088.756399788251
A,47,1,4,3150.8319329835626
A,28,1,2,3800.8170012599335
A,32,1,6,3508.323273018919
A,61,0,0,2292.361097097284
A,40,0,7,3443.7849164447657
A,65,1,6,3690.637192472728
A,40,1,6,2590.1981663086185
A,67,0,7,3474.155090313328
A,24,0,3,4502.872212992801
A,31,1,3,3241.1903386780964
A,26,0,8,2882.148815097316
A,45,1,7,2949.6073829462985
A,23,1,6,3065.588401296851
A,60,1,1,2211.4103359998926
A,62,0,3,2188.2839777721397
A,39,1,7,3135.2302569229655
A,35,0,4,2975.6211299343004
A,61,0,4,3331.5180021695896
A,55,0,3,2858.7584247091395
A,39,0,1,3041.28527505431
A,26,0,5,3475.2956110693967
A,35,0,5,1862.024478700665
A,38,0,7,2541.814878330734
A,32,0,4,2738.2381288947254
A,26,0,5,2920.6862498204414
A,59,0,6,2291.3823445048542
A,19,0,5,2545.7100155070602
A,31,0,5,3349.626201135729
A,38,1,7,3232.477857372627
A,60,0,5,1603.695752833866
A,62,1,7,2887.3914810208826
A,51,0,1,2928.871443113029
A,24,1,6,2543.450048177392
A,32,0,5,2928.9891910185706
A,56,0,4,3196.3137089940774
A,29,1,6,3357.51746731462
A,24,0,5,3050.6157526878364
A,22,1,1,3323.425835503556
A,64,0,8,3005.4567585854434
A,56,0,7,1857.6158642655112
A,40,0,5,2933.091987126277
A,45,1,8,2385.524002807359
A,51,1,3,3056.720421705115
A,42,1,2,2890.0004129866024
A,19,0,3,2885.286362153409
A,68,1,7,2581.093839029257
A,26,0,8,2800.568517383956
A,51,0,5,3153.497605633827
A,63,1,4,2543.2915676128086
A,64,1,2,2689.3859207435944
A,49,0,6,2123.6985678566016
A,29,0,6,3139.5671027553426
A,36,0,7,2361.9343683067614
A,64,1,7,3013.9218359604088
A,55,1,1,3353.1696493440386
A,27,1,7,3635.6458297291115
A,27,1,8,2839.261254467545
A,52,1,3,3312.359630459967
A,58,1,8,2996.3013290533527
A,54,0,7,2063.7982241966156
A,49,1,5,2256.8379991688416
A,24,1,5,3423.636422324811
A,68,0,1,3578.7612218404856
A,27,0,4,1940.5219238929944
A,60,0,6,3166.864622346279
A,55,1,6,3134.4916479543213
A,44,0,4,2598.7271544759233
A,49,1,6,2603.9074873557756
A,68,1,3,2471.767058783786
A,24,0,3,2039.4422046387049
A,65,1,4,2473.0382745735333
A,43,0,4,3348.1690940349417
A,39,1,3,2824.722450833285
A,29,0,4,3366.9619348913375
A,41,1,6,1999.3646185231944
A,67,1,3,3219.8111392199785
A,63,0,4,3388.7649975930526
A,46,0,2,1693.3520604372952
A,49,1,5,2736.542563410843
A,33,1,6,3171.9622721583273
A,43,1,4,3651.5231935107768
A,23,0,4,2310.5157000534623
A,18,0,2,3693.6171581729686
A,30,0,5,3219.3253274505287
A,55,0,7,2498.6263373159177
A,23,1,11,3496.377894208338
A,55,1,3,4151.397091959725
A,29,1,5,2832.272900298991
A,26,1,4,2790.992266997877
A,37,0,5,2523.9881226308516
A,56,0,9,3919.1520366880804
A,44,0,4,2635.241278385539
A,20,0,12,2515.5680216919823
A,41,1,4,2687.935417064304
A,32,1,5,2693.822781087087
A,51,0,2,2710.8071001847484
A,67,1,7,2605.575163208694
A,49,1,7,2642.0089220844175
A,38,1,3,3071.6258642415255
A,18,0,6,3674.8684118113742
A,50,1,9,2504.0187833200653
A,28,0,8,2348.596197809525
A,20,0,3,3163.1596484993242
A,39,1,8,3266.4764615068298
A,27,0,4,3770.4729266131235
A,61,0,3,3704.4104094951313
A,55,0,4,2207.4119299248387
A,41,0,3,2001.184239443453
A,24,0,6,3282.7270134285773
A,66,0,5,3269.2833722552023
A,66,0,4,3740.922014482947
A,53,0,2,3196.2908397327865
A,18,0,4,2718.583159781194
A,18,0,6,3519.715503295063
A,43,1,3,2477.73145399517
A,34,1,1,4003.4366035309417
A,28,0,5,3136.1910585912956
A,20,0,4,2631.335001207367
A,27,1,7,2556.744351735183
A,19,0,4,3097.5781779771924
A,49,0,7,2960.1009766593997
A,33,1,3,2931.6034486701774
A,65,1,6,2344.8881143964336
A,43,1,6,2919.108599137041
A,57,0,3,3413.373951380285
A,56,1,8,2622.5797735028827
A,27,1,8,3128.1132845667066
A,53,1,4,3559.446277292554
A,47,0,5,3315.052617742481
A,26,1,5,2394.996416083851
A,22,1,5,3160.6719268655447
A,24,0,4,3732.4562176302493
A,53,0,5,3248.6268815816443
A,18,0,3,3590.109642311987
A,44,0,4,3490.0698529599063
A,29,0,5,2430.8553845203774
A,33,0,6,3890.1137475700193
A,65,0,5,3626.8873384138483
A,25,1,6,2858.475394223041
A,42,1,8,3647.922421049408
A,30,0,4,2936.108368844706
A,58,1,6,2955.3392617963896
A,27,1,8,2553.076646378043
A,57,0,5,2482.6073589981847
A,50,1,4,3074.639358815497
A,52,1,4,2873.3599757050983
A,54,1,2,2256.409622633436
A,56,1,7,3175.0777485681874
A,45,1,4,3255.261081226053
A,33,1,8,3149.513215839103
A,25,1,1,3145.1371065336016
A,50,0,6,3203.9037233145245
A,52,0,2,3083.2636936132335
A,55,1,4,3174.5898405342164
A,29,1,10,3252.825166750189
A,32,0,2,2707.302470149322
A,34,1,8,2366.9704806491422
A,44,0,12,3159.6260479379407
A,67,1,8,3075.721778865059
A,38,1,4,3226.5149387865677
A,38,0,5,3569.122816566508
A,34,0,14,2982.7372163315777
A,44,1,5,2933.454436461478
A,29,1,4,3234.164226712547
A,65,0,8,2489.75350513449
A,61,1,4,3020.925918545376
A,53,1,8,2948.86660624303
A,45,1,5,3438.2555563039887
A,42,0,2,2770.7335377624554
A,26,1,11,3045.4531986228303
A,64,0,3,2922.200029650241
A,54,1,5,1756.2883823849095
A,40,1,5,2735.9921042424107
A,28,1,9,2995.7735536396563
A,67,1,4,2554.2698215692394
A,18,0,1,2938.865199086982
A,33,0,6,3669.436020081778
A,67,1,4,3481.6267999975526
A,30,1,4,2066.9922373939776
A,37,1,5,3379.79538595565
A,33,0,5,3280.8749842656357
A,33,1,6,2953.368283298007
A,52,0,4,1827.6157577194854
A,67,0,3,3391.342237943914
A,49,1,8,2785.3810995523077
A,40,0,5,3105.421020401648
A,42,1,7,2516.0757785467085
A,60,0,6,2628.871336172998
A,45,1,5,3468.1123964455915
A,62,0,5,3811.3410581404764
A,19,1,6,2786.4932145945763
A,20,0,5,3756.4285125986344
A,48,0,5,2785.554873493242
A,50,1,5,2779.548157448266
A,50,1,7,2291.0910597011134
A,64,0,4,3248.6609940635058
A,52,0,4,2902.298870795759
A,53,0,7,2930.488276181499
A,43,0,5,2810.195465480917
A,29,0,7,2504.136028164346
A,61,1,10,3312.8269764372353
A,63,0,7,2969.326183937021
A,28,0,3,3404.0035602003504
A,23,0,6,2527.923763377314
A,42,0,3,3119.5336984941923
A,63,1,4,4068.530437339689
A,51,1,6,2644.3829363038035
A,52,0,4,2757.7119085578124
A,38,0,4,2751.8234916643014
A,35,0,3,2478.7199128776533
A,25,0,5,3828.8244785774127
A,51,1,6,1848.2010762986422
A,69,1,5,2388.6681256442234
A,65,1,6,3234.024489038759
A,31,0,8,2634.8680300202486
A,36,0,4,2984.7582831695713
A,37,0,4,2985.6050499636917
A,21,0,6,3248.5304948621924
A,55,1,4,3040.9395690966635
A,49,0,5,2805.646167233723
A,43,0,6,3064.714110868808
A,45,1,11,2910.7586774926262
A,29,0,3,3847.2464371563374
A,27,0,7,2712.1839257977585
A,58,0,5,3277.685751337774
A,52,0,4,3456.7922547107837
A,50,1,5,2339.266391709495
A,31,1,2,2443.5843149064995
A,57,0,6,3965.37597067331
A,40,1,3,2661.4754476319254
A,35,0,10,3006.0767738582704
A,61,1,6,2913.0902468089953
A,29,1,5,2980.882140413134
A,59,1,1,2813.8561872310593
A,53,0,9,3060.5302360659084
A,42,0,3,2593.602591458685
A,69,0,4,2888.102898832233
A,54,0,6,2014.3968833239355
A,57,1,5,2941.824690732234
A,68,1,2,3167.4295075055434
A,39,0,8,3479.6376299405983
A,23,1,6,3573.811856386749
A,33,1,3,2811.3525658782523
A,40,1,4,3420.3018106596915
A,26,0,3,2424.4371664792143
A,60,0,5,2741.3241445343747
A,52,1,4,3810.4126600933387
A,46,0,8,3091.209676571141
A,31,0,5,3116.4470370208314
A,22,1,5,2910.8084840365
A,38,0,5,3934.384695453973
A,23,1,6,3265.4160618341125
A,18,0,3,3742.493604881524
A,48,0,2,2704.1314012732055
A,62,1,4,2513.880807486027
A,58,0,7,2617.400717942387
A,45,0,3,3314.5299642885643
A,20,1,5,3823.7086318400034
A,55,0,4,3374.973038165528
A,69,0,6,3438.6327991737453
A,40,1,5,3086.4422058682912
A,57,1,6,2363.4610701823317
A,21,1,6,4011.638695627542
A,23,1,5,3332.1652679620993
A,29,1,4,3261.6936592292136
A,29,1,3,3436.895735848593
A,24,1,6,2143.0331644325934
A,45,1,6,2749.4383758775407
A,43,0,0,3310.960442298996
A,65,0,3,2927.551275539217
A,24,1,5,2961.736568980597
A,20,0,3,3640.7144158242063
A,30,1,2,3058.6377688298535
A,69,1,5,4189.040972203658
A,58,0,7,2979.6018146743795
A,28,1,7,3402.4686403131795
A,56,0,4,3242.0196668179524
A,40,1,3,2712.8599565981654
A,64,1,8,2484.478246833995
A,18,0,5,3018.5439948623034
A,51,1,5,3960.2510305660635
A,48,1,6,2803.1906141619265
A,50,0,7,3259.447528716576
A,64,1,4,2871.4253186820324
A,53,1,6,3110.7801608434993
A,53,0,4,3571.0061541245705
